response_id,main_branch,age,remote_work,ed_level,years_code,years_code_pro,dev_type,org_size,purchase_influence,buildvs_buy,country,currency,comp_total,so_visit_freq,so_account,so_part_freq,so_comm,ai_select,ai_sent,ai_acc,ai_complex,ai_threat,survey_length,survey_ease,converted_comp_yearly,r_used,r_want_to_use,main_branch_label,age_label,remote_work_label,ed_level_label,dev_type_label,org_size_label,purchase_influence_label,buildvs_buy_label,so_visit_freq_label,so_account_label,so_part_freq_label,so_comm_label,ai_select_label,ai_sent_label,ai_acc_label,ai_complex_label,ai_threat_label,survey_length_label,survey_ease_label
18021,1,2,2,2,7,2,16,7,2,3,United States of America,"USD	United States dollar",90000.00,3,3,5,2,3,5,5,2,3,2,2,90000.00,0,0,I am a developer by profession,25-34 years old,In-person,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","5,000 to 9,999 employees",I have little or no influence,Out-of-the-box is ready to go with little need for customization,Daily or almost daily,Yes,Less than once per month or monthly,"No, not at all",Yes,Very favorable,Somewhat trust,"Good, but not great at handling complex tasks",Yes,Too long,Easy
18032,1,2,1,3,7,4,12,3,2,1,United States of America,"USD	United States dollar",120000.00,3,1,NA,3,3,1,4,1,2,1,2,120000.00,0,0,I am a developer by profession,25-34 years old,"Hybrid (some remote, some in-person)","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, back-end","10,000 or more employees",I have little or no influence,Is ready-to-go but also customizable for growth and targeted use cases,Daily or almost daily,No,NA,"No, not really",Yes,Favorable,Somewhat distrust,Bad at handling complex tasks,No,Appropriate in length,Easy
18035,1,3,1,7,19,18,16,1,3,1,United States of America,"USD	United States dollar",170000.00,2,3,1,5,3,1,4,4,2,1,2,170000.00,0,0,I am a developer by profession,35-44 years old,"Hybrid (some remote, some in-person)",Some college/university study without earning a degree,"Developer, full-stack","1,000 to 4,999 employees",I have some influence,Is ready-to-go but also customizable for growth and targeted use cases,A few times per week,Yes,A few times per month or weekly,"Yes, definitely",Yes,Favorable,Somewhat distrust,Very poor at handling complex tasks,No,Appropriate in length,Easy
18037,1,2,1,2,14,9,15,2,2,1,United States of America,"USD	United States dollar",152000.00,2,3,5,2,2,6,NA,NA,2,1,3,152000.00,0,0,I am a developer by profession,25-34 years old,"Hybrid (some remote, some in-person)","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end",10 to 19 employees,I have little or no influence,Is ready-to-go but also customizable for growth and targeted use cases,A few times per week,Yes,Less than once per month or monthly,"No, not at all","No, but I plan to soon",Very unfavorable,NA,NA,No,Appropriate in length,Neither easy nor difficult
18051,1,4,3,5,38,33,16,9,3,2,United States of America,"USD	United States dollar",185000.00,1,3,5,3,1,NA,NA,NA,NA,1,2,185000.00,1,0,I am a developer by profession,45-54 years old,Remote,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Developer, full-stack",I don’t know,I have some influence,Is set up to be customized and needs to be engineered into a usable product,A few times per month or weekly,Yes,Less than once per month or monthly,"No, not really","No, and I don't plan to",NA,NA,NA,NA,Appropriate in length,Easy
18088,1,3,2,3,6,5,12,6,3,1,United States of America,"USD	United States dollar",185000.00,1,3,4,3,3,5,5,2,3,1,3,185000.00,0,0,I am a developer by profession,35-44 years old,In-person,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, back-end",20 to 99 employees,I have some influence,Is ready-to-go but also customizable for growth and targeted use cases,A few times per month or weekly,Yes,I have never participated in Q&A on Stack Overflow,"No, not really",Yes,Very favorable,Somewhat trust,"Good, but not great at handling complex tasks",Yes,Appropriate in length,Neither easy nor difficult
18101,1,3,1,3,20,16,12,1,2,1,United States of America,"USD	United States dollar",200000.00,1,3,1,6,2,3,NA,NA,2,1,3,200000.00,0,0,I am a developer by profession,35-44 years old,"Hybrid (some remote, some in-person)","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, back-end","1,000 to 4,999 employees",I have little or no influence,Is ready-to-go but also customizable for growth and targeted use cases,A few times per month or weekly,Yes,A few times per month or weekly,"Yes, somewhat","No, but I plan to soon",Unfavorable,NA,NA,No,Appropriate in length,Neither easy nor difficult
18103,1,2,3,2,7,5,16,5,3,1,United States of America,"USD	United States dollar",54000.00,2,3,4,3,3,1,3,1,2,2,2,54000.00,0,0,I am a developer by profession,25-34 years old,Remote,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack",2 to 9 employees,I have some influence,Is ready-to-go but also customizable for growth and targeted use cases,A few times per week,Yes,I have never participated in Q&A on Stack Overflow,"No, not really",Yes,Favorable,Neither trust nor distrust,Bad at handling complex tasks,No,Too long,Easy
18119,1,3,3,5,24,17,23,2,1,1,United States of America,"USD	United States dollar",165000.00,3,3,5,3,1,NA,NA,NA,NA,1,3,165000.00,0,0,I am a developer by profession,35-44 years old,Remote,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Engineering manager,10 to 19 employees,I have a great deal of influence,Is ready-to-go but also customizable for growth and targeted use cases,Daily or almost daily,Yes,Less than once per month or monthly,"No, not really","No, and I don't plan to",NA,NA,NA,NA,Appropriate in length,Neither easy nor difficult
18144,1,2,3,2,9,6,31,7,3,1,United States of America,"USD	United States dollar",145000.00,3,3,2,5,2,5,NA,NA,2,1,2,145000.00,0,1,I am a developer by profession,25-34 years old,Remote,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Security professional,"5,000 to 9,999 employees",I have some influence,Is ready-to-go but also customizable for growth and targeted use cases,Daily or almost daily,Yes,A few times per week,"Yes, definitely","No, but I plan to soon",Very favorable,NA,NA,No,Appropriate in length,Easy
18352,1,2,3,2,12,9,12,1,3,1,United States of America,"USD	United States dollar",350000.00,1,3,5,6,3,1,4,2,2,1,2,350000.00,0,0,I am a developer by profession,25-34 years old,Remote,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","1,000 to 4,999 employees",I have some influence,Is ready-to-go but also customizable for growth and targeted use cases,A few times per month or weekly,Yes,Less than once per month or monthly,"Yes, somewhat",Yes,Favorable,Somewhat distrust,"Good, but not great at handling complex tasks",No,Appropriate in length,Easy
18504,1,3,1,3,18,13,23,4,3,1,United States of America,"USD	United States dollar",210000.00,1,3,5,3,1,NA,NA,NA,NA,1,2,210000.00,0,0,I am a developer by profession,35-44 years old,"Hybrid (some remote, some in-person)","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Engineering manager,100 to 499 employees,I have some influence,Is ready-to-go but also customizable for growth and targeted use cases,A few times per month or weekly,Yes,Less than once per month or monthly,"No, not really","No, and I don't plan to",NA,NA,NA,NA,Appropriate in length,Easy
18565,1,3,3,7,3,0,12,4,3,1,United States of America,"USD	United States dollar",50000.00,2,1,NA,6,3,1,5,2,2,1,3,50000.00,0,0,I am a developer by profession,35-44 years old,Remote,Some college/university study without earning a degree,"Developer, back-end",100 to 499 employees,I have some influence,Is ready-to-go but also customizable for growth and targeted use cases,A few times per week,No,NA,"Yes, somewhat",Yes,Favorable,Somewhat trust,"Good, but not great at handling complex tasks",No,Appropriate in length,Neither easy nor difficult
18574,1,2,3,7,11,13,16,6,3,3,United States of America,"USD	United States dollar",162000.00,5,3,2,5,3,1,5,3,1,1,3,162000.00,0,0,I am a developer by profession,25-34 years old,Remote,Some college/university study without earning a degree,"Developer, full-stack",20 to 99 employees,I have some influence,Out-of-the-box is ready to go with little need for customization,Multiple times per day,Yes,A few times per week,"Yes, definitely",Yes,Favorable,Somewhat trust,Neither good or bad at handling complex tasks,I'm not sure,Appropriate in length,Neither easy nor difficult
18646,1,2,3,7,5,3,16,1,2,3,United States of America,"USD	United States dollar",110000.00,3,1,NA,2,3,1,4,1,2,1,3,110000.00,0,0,I am a developer by profession,25-34 years old,Remote,Some college/university study without earning a degree,"Developer, full-stack","1,000 to 4,999 employees",I have little or no influence,Out-of-the-box is ready to go with little need for customization,Daily or almost daily,No,NA,"No, not at all",Yes,Favorable,Somewhat distrust,Bad at handling complex tasks,No,Appropriate in length,Neither easy nor difficult
18658,1,4,1,2,37,28,4,1,3,1,United States of America,"USD	United States dollar",135000.00,3,3,4,3,3,5,5,3,3,1,2,135000.00,1,NA,I am a developer by profession,45-54 years old,"Hybrid (some remote, some in-person)","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Data engineer,"1,000 to 4,999 employees",I have some influence,Is ready-to-go but also customizable for growth and targeted use cases,Daily or almost daily,Yes,I have never participated in Q&A on Stack Overflow,"No, not really",Yes,Very favorable,Somewhat trust,Neither good or bad at handling complex tasks,Yes,Appropriate in length,Easy
18670,1,2,3,2,11,5,16,4,1,1,United States of America,"USD	United States dollar",140000.00,3,3,5,1,3,1,3,1,2,1,3,140000.00,0,0,I am a developer by profession,25-34 years old,Remote,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack",100 to 499 employees,I have a great deal of influence,Is ready-to-go but also customizable for growth and targeted use cases,Daily or almost daily,Yes,Less than once per month or monthly,Neutral,Yes,Favorable,Neither trust nor distrust,Bad at handling complex tasks,No,Appropriate in length,Neither easy nor difficult
18673,1,2,3,2,14,10,16,10,2,1,United States of America,"USD	United States dollar",150000.00,2,3,5,6,3,1,3,3,1,1,3,150000.00,0,0,I am a developer by profession,25-34 years old,Remote,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Just me - I am a freelancer, sole proprietor, etc.",I have little or no influence,Is ready-to-go but also customizable for growth and targeted use cases,A few times per week,Yes,Less than once per month or monthly,"Yes, somewhat",Yes,Favorable,Neither trust nor distrust,Neither good or bad at handling complex tasks,I'm not sure,Appropriate in length,Neither easy nor difficult
18738,3,3,1,3,22,16,29,7,3,1,United States of America,"USD	United States dollar",165000.00,2,3,5,6,1,NA,NA,NA,NA,1,3,165000.00,0,1,"I am not primarily a developer, but I write code sometimes as part of my work/studies",35-44 years old,"Hybrid (some remote, some in-person)","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Research & Development role,"5,000 to 9,999 employees",I have some influence,Is ready-to-go but also customizable for growth and targeted use cases,A few times per week,Yes,Less than once per month or monthly,"Yes, somewhat","No, and I don't plan to",NA,NA,NA,NA,Appropriate in length,Neither easy nor difficult
18753,1,2,1,3,5,3,16,3,2,1,United States of America,"USD	United States dollar",121000.00,3,3,5,1,2,1,NA,NA,2,1,2,121000.00,0,0,I am a developer by profession,25-34 years old,"Hybrid (some remote, some in-person)","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack","10,000 or more employees",I have little or no influence,Is ready-to-go but also customizable for growth and targeted use cases,Daily or almost daily,Yes,Less than once per month or monthly,Neutral,"No, but I plan to soon",Favorable,NA,NA,No,Appropriate in length,Easy
18755,1,3,1,1,15,5,16,9,2,1,United States of America,"USD	United States dollar",50000.00,1,3,5,3,2,2,NA,NA,2,2,2,50000.00,0,0,I am a developer by profession,35-44 years old,"Hybrid (some remote, some in-person)","Associate degree (A.A., A.S., etc.)","Developer, full-stack",I don’t know,I have little or no influence,Is ready-to-go but also customizable for growth and targeted use cases,A few times per month or weekly,Yes,Less than once per month or monthly,"No, not really","No, but I plan to soon",Indifferent,NA,NA,No,Too long,Easy
18768,1,3,1,7,22,17,16,3,3,1,United States of America,"USD	United States dollar",293294.00,1,3,5,5,3,1,4,1,2,1,3,293294.00,0,0,I am a developer by profession,35-44 years old,"Hybrid (some remote, some in-person)",Some college/university study without earning a degree,"Developer, full-stack","10,000 or more employees",I have some influence,Is ready-to-go but also customizable for growth and targeted use cases,A few times per month or weekly,Yes,Less than once per month or monthly,"Yes, definitely",Yes,Favorable,Somewhat distrust,Bad at handling complex tasks,No,Appropriate in length,Neither easy nor difficult
18786,1,3,3,2,24,28,23,4,3,1,United States of America,"USD	United States dollar",154000.00,1,3,4,3,3,5,5,2,2,1,2,154000.00,0,0,I am a developer by profession,35-44 years old,Remote,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Engineering manager,100 to 499 employees,I have some influence,Is ready-to-go but also customizable for growth and targeted use cases,A few times per month or weekly,Yes,I have never participated in Q&A on Stack Overflow,"No, not really",Yes,Very favorable,Somewhat trust,"Good, but not great at handling complex tasks",No,Appropriate in length,Easy
18789,1,3,3,2,20,15,15,7,3,1,United States of America,"USD	United States dollar",138000.00,1,3,5,3,3,1,4,1,1,1,3,138000.00,0,0,I am a developer by profession,35-44 years old,Remote,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end","5,000 to 9,999 employees",I have some influence,Is ready-to-go but also customizable for growth and targeted use cases,A few times per month or weekly,Yes,Less than once per month or monthly,"No, not really",Yes,Favorable,Somewhat distrust,Bad at handling complex tasks,I'm not sure,Appropriate in length,Neither easy nor difficult
18819,1,1,3,7,4,3,12,6,3,1,United States of America,"USD	United States dollar",91200.00,5,3,1,1,3,1,5,4,2,1,2,91200.00,0,0,I am a developer by profession,18-24 years old,Remote,Some college/university study without earning a degree,"Developer, back-end",20 to 99 employees,I have some influence,Is ready-to-go but also customizable for growth and targeted use cases,Multiple times per day,Yes,A few times per month or weekly,Neutral,Yes,Favorable,Somewhat trust,Very poor at handling complex tasks,No,Appropriate in length,Easy
18840,1,1,2,3,13,2,16,8,3,1,United States of America,"USD	United States dollar",70000.00,1,3,5,1,3,2,3,3,2,1,2,70000.00,0,0,I am a developer by profession,18-24 years old,In-person,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack",500 to 999 employees,I have some influence,Is ready-to-go but also customizable for growth and targeted use cases,A few times per month or weekly,Yes,Less than once per month or monthly,Neutral,Yes,Indifferent,Neither trust nor distrust,Neither good or bad at handling complex tasks,No,Appropriate in length,Easy
